Unnamed: 0,choice,num_dots,green_dots,blue_dots,is_practice,payout_condition,front_end_condition,is_asocial,randomization_color,proportion_green,generation,network_id,front_end_node_id,current_bonus_points,current_bonus_dollars,participant_id,green_button_left,stimulus_id,condition_replication,utility_payout,chose_correct,true_color,chose_utility,proportion_utility,trial,base_pay,resampling_condition,node_table_id,condition,participant_status,hit_id,k_chose_green,k_chose_green_tie,k_chose_utility,green_first
1890,blue,100,49,51,False,blue,social-oversampling,False,blue,0.49,1,13,152,101,0.101,152,True,stimulus-17,12,True,True,blue,True,0.51,13,1.4,oversampling,152,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,7.0,False,1.0,True
1891,blue,100,53,47,True,blue,social-resampling,False,blue,0.53,1,49,120,47,0.047,120,True,stimulus-0,8,True,False,green,True,0.47,0,1.4,resampling,120,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,3.0,
1892,blue,100,47,53,True,blue,social-resampling,False,blue,0.47,1,49,120,103,0.103,120,True,stimulus-1,8,True,True,blue,True,0.53,1,1.4,resampling,120,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,1.0,False,7.0,
1893,blue,100,48,52,False,blue,social-resampling,False,blue,0.48,1,49,120,102,0.102,120,True,stimulus-10,8,True,True,blue,True,0.52,3,1.4,resampling,120,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,0.0,False,8.0,
1894,blue,100,52,48,False,blue,social-resampling,False,blue,0.52,1,49,120,48,0.048,120,True,stimulus-11,8,True,False,green,True,0.48,2,1.4,resampling,120,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,5.0,
1895,blue,100,49,51,False,blue,social-resampling,False,blue,0.49,1,49,120,101,0.101,120,True,stimulus-9,8,True,True,blue,True,0.51,4,1.4,resampling,120,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,False
1896,blue,100,52,48,False,blue,social-resampling,False,blue,0.52,1,49,120,48,0.048,120,True,stimulus-15,8,True,False,green,True,0.48,12,1.4,resampling,120,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,8.0,False,0.0,False
1897,blue,100,49,51,False,blue,social-resampling,False,blue,0.49,1,49,120,101,0.101,120,True,stimulus-5,8,True,True,blue,True,0.51,7,1.4,resampling,120,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,5.0,False
1898,blue,100,49,51,False,blue,social-resampling,False,blue,0.49,1,49,120,101,0.101,120,True,stimulus-13,8,True,True,blue,True,0.51,9,1.4,resampling,120,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,1.0,False,7.0,False
1899,blue,100,51,49,False,blue,social-resampling,False,blue,0.51,1,49,120,49,0.049,120,True,stimulus-16,8,True,False,green,True,0.49,10,1.4,resampling,120,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,5.0,False
1900,green,100,52,48,False,blue,social-resampling,False,blue,0.52,1,49,120,98,0.098,120,True,stimulus-3,8,True,True,green,False,0.48,8,1.4,resampling,120,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,2.0,False
1901,blue,100,51,49,False,blue,social-resampling,False,blue,0.51,1,49,120,49,0.049,120,True,stimulus-4,8,True,False,green,True,0.49,5,1.4,resampling,120,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,False
1902,blue,100,51,49,False,blue,social-resampling,False,blue,0.51,1,49,120,49,0.049,120,True,stimulus-12,8,True,False,green,True,0.49,6,1.4,resampling,120,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,5.0,False
1903,blue,100,51,49,False,blue,social-resampling,False,blue,0.51,1,49,120,49,0.049,120,True,stimulus-8,8,True,False,green,True,0.49,11,1.4,resampling,120,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,2.0,False
1904,blue,100,49,51,False,blue,social-resampling,False,blue,0.49,1,49,120,101,0.101,120,True,stimulus-17,8,True,True,blue,True,0.51,13,1.4,resampling,120,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,3.0,False
1905,blue,100,48,52,False,blue,social-resampling,False,blue,0.48,1,49,120,102,0.102,120,True,stimulus-6,8,True,True,blue,True,0.52,14,1.4,resampling,120,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,3.0,False
1906,blue,100,48,52,False,blue,social-resampling,False,blue,0.48,1,49,120,102,0.102,120,True,stimulus-14,8,True,True,blue,True,0.52,15,1.4,resampling,120,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,0.0,False,8.0,False
1907,blue,100,52,48,False,blue,social-resampling,False,blue,0.52,1,49,120,48,0.048,120,True,stimulus-7,8,True,False,green,True,0.48,17,1.4,resampling,120,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,3.0,False
1908,blue,100,48,52,False,blue,social-resampling,False,blue,0.48,1,49,120,102,0.102,120,True,stimulus-2,8,True,True,blue,True,0.52,16,1.4,resampling,120,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,7.0,False,1.0,False
1909,green,100,48,52,False,green,social-oversampling,False,green,0.48,1,23,112,48,0.048,112,False,stimulus-6,2,True,False,blue,True,0.48,3,1.4,oversampling,112,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,8.0,False,8.0,
1910,blue,100,48,52,False,green,social-oversampling,False,green,0.48,1,23,112,98,0.098,112,False,stimulus-14,2,True,True,blue,False,0.48,4,1.4,oversampling,112,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,0.0,False,0.0,
1911,green,100,52,48,False,green,social-oversampling,False,green,0.52,1,23,112,102,0.102,112,False,stimulus-7,2,True,True,green,True,0.52,2,1.4,oversampling,112,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,8.0,False,8.0,
1912,green,100,52,48,False,green,social-oversampling,False,green,0.52,1,23,112,102,0.102,112,False,stimulus-15,2,True,True,green,True,0.52,5,1.4,oversampling,112,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,5.0,
1913,green,100,53,47,True,green,social-oversampling,False,green,0.53,1,23,112,103,0.103,112,False,stimulus-0,2,True,True,green,True,0.53,0,1.4,oversampling,112,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,8.0,False,8.0,
1914,blue,100,47,53,True,green,social-oversampling,False,green,0.47,1,23,112,97,0.097,112,False,stimulus-1,2,True,True,blue,False,0.47,1,1.4,oversampling,112,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,6.0,
1915,green,100,52,48,False,green,social-oversampling,False,green,0.52,1,23,112,102,0.102,112,False,stimulus-3,2,True,True,green,True,0.52,7,1.4,oversampling,112,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,8.0,False,8.0,True
1916,green,100,49,51,False,green,social-oversampling,False,green,0.49,1,23,112,49,0.049,112,False,stimulus-9,2,True,False,blue,True,0.49,6,1.4,oversampling,112,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,True
1917,blue,100,49,51,False,green,social-oversampling,False,green,0.49,1,23,112,99,0.099,112,False,stimulus-13,2,True,True,blue,False,0.49,9,1.4,oversampling,112,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,6.0,True
1918,blue,100,48,52,False,green,social-oversampling,False,green,0.48,1,23,112,98,0.098,112,False,stimulus-2,2,True,True,blue,False,0.48,10,1.4,oversampling,112,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,3.0,True
1919,blue,100,51,49,False,green,social-oversampling,False,green,0.51,1,23,112,51,0.051,112,False,stimulus-4,2,True,False,green,False,0.51,11,1.4,oversampling,112,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,1.0,False,1.0,True
1920,green,100,48,52,False,green,social-oversampling,False,green,0.48,1,23,112,48,0.048,112,False,stimulus-10,2,True,False,blue,True,0.48,8,1.4,oversampling,112,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,True
1921,blue,100,51,49,False,green,social-oversampling,False,green,0.51,1,23,112,51,0.051,112,False,stimulus-8,2,True,False,green,False,0.51,12,1.4,oversampling,112,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,8.0,False,8.0,True
1922,blue,100,49,51,False,green,social-oversampling,False,green,0.49,1,23,112,99,0.099,112,False,stimulus-17,2,True,True,blue,False,0.49,16,1.4,oversampling,112,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,2.0,False
1923,green,100,49,51,False,green,social-oversampling,False,green,0.49,1,23,112,49,0.049,112,False,stimulus-5,2,True,False,blue,True,0.49,14,1.4,oversampling,112,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,False
1924,green,100,51,49,False,green,social-oversampling,False,green,0.51,1,23,112,101,0.101,112,False,stimulus-16,2,True,True,green,True,0.51,13,1.4,oversampling,112,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,8.0,False,8.0,True
1925,green,100,51,49,False,green,social-oversampling,False,green,0.51,1,23,112,101,0.101,112,False,stimulus-12,2,True,True,green,True,0.51,15,1.4,oversampling,112,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,6.0,False
1926,green,100,52,48,False,green,social-oversampling,False,green,0.52,1,23,112,102,0.102,112,False,stimulus-11,2,True,True,green,True,0.52,17,1.4,oversampling,112,ASO:oversampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,8.0,False,8.0,False
1927,blue,100,49,51,False,blue,social-oversampling,False,blue,0.49,1,17,109,101,0.101,109,True,stimulus-9,16,True,True,blue,True,0.51,11,1.4,oversampling,109,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,3.0,False
1928,blue,100,48,52,False,blue,social-oversampling,False,blue,0.48,1,17,109,102,0.102,109,True,stimulus-14,16,True,True,blue,True,0.52,13,1.4,oversampling,109,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,True
1929,green,100,53,47,True,blue,social-oversampling,False,blue,0.53,1,17,109,97,0.097,109,True,stimulus-0,16,True,True,green,False,0.47,0,1.4,oversampling,109,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,2.0,
1930,blue,100,49,51,False,blue,social-oversampling,False,blue,0.49,1,17,109,101,0.101,109,True,stimulus-17,16,True,True,blue,True,0.51,12,1.4,oversampling,109,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,1.0,False,7.0,False
1931,green,100,48,52,False,blue,social-oversampling,False,blue,0.48,1,17,109,52,0.052,109,True,stimulus-10,16,True,False,blue,False,0.52,15,1.4,oversampling,109,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,3.0,True
1932,blue,100,47,53,True,blue,social-oversampling,False,blue,0.47,1,17,109,103,0.103,109,True,stimulus-1,16,True,True,blue,True,0.53,1,1.4,oversampling,109,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,False
1933,blue,100,51,49,False,blue,social-oversampling,False,blue,0.51,1,17,109,49,0.049,109,True,stimulus-12,16,True,False,green,True,0.49,14,1.4,oversampling,109,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,1.0,False,7.0,True
1934,green,100,52,48,False,blue,social-oversampling,False,blue,0.52,1,17,109,98,0.098,109,True,stimulus-15,16,True,True,green,False,0.48,16,1.4,oversampling,109,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,False
1935,blue,100,51,49,False,blue,social-oversampling,False,blue,0.51,1,17,109,49,0.049,109,True,stimulus-16,16,True,False,green,True,0.49,2,1.4,oversampling,109,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,True
1936,blue,100,49,51,False,blue,social-oversampling,False,blue,0.49,1,17,109,101,0.101,109,True,stimulus-13,16,True,True,blue,True,0.51,17,1.4,oversampling,109,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,6.0,False
1937,blue,100,51,49,False,blue,social-oversampling,False,blue,0.51,1,17,109,49,0.049,109,True,stimulus-8,16,True,False,green,True,0.49,9,1.4,oversampling,109,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,6.0,True
1938,blue,100,52,48,False,blue,social-oversampling,False,blue,0.52,1,17,109,48,0.048,109,True,stimulus-7,16,True,False,green,True,0.48,4,1.4,oversampling,109,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,6.0,True
1939,blue,100,52,48,False,blue,social-oversampling,False,blue,0.52,1,17,109,48,0.048,109,True,stimulus-3,16,True,False,green,True,0.48,7,1.4,oversampling,109,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,0.0,False,8.0,True
1940,blue,100,51,49,False,blue,social-oversampling,False,blue,0.51,1,17,109,49,0.049,109,True,stimulus-4,16,True,False,green,True,0.49,3,1.4,oversampling,109,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,7.0,False,1.0,True
1941,blue,100,48,52,False,blue,social-oversampling,False,blue,0.48,1,17,109,102,0.102,109,True,stimulus-2,16,True,True,blue,True,0.52,5,1.4,oversampling,109,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,3.0,True
1942,green,100,52,48,False,blue,social-oversampling,False,blue,0.52,1,17,109,98,0.098,109,True,stimulus-11,16,True,True,green,False,0.48,6,1.4,oversampling,109,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,3.0,True
1943,blue,100,49,51,False,blue,social-oversampling,False,blue,0.49,1,17,109,101,0.101,109,True,stimulus-5,16,True,True,blue,True,0.51,8,1.4,oversampling,109,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,6.0,True
1944,blue,100,48,52,False,blue,social-oversampling,False,blue,0.48,1,17,109,102,0.102,109,True,stimulus-6,16,True,True,blue,True,0.52,10,1.4,oversampling,109,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,False
1945,green,100,53,47,True,green,social-resampling,False,green,0.53,1,75,118,103,0.103,118,False,stimulus-0,14,True,True,green,True,0.53,1,1.4,resampling,118,ASO:resampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,7.0,False,7.0,
1946,blue,100,47,53,True,green,social-resampling,False,green,0.47,1,75,118,97,0.097,118,False,stimulus-1,14,True,True,blue,False,0.47,0,1.4,resampling,118,ASO:resampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,2.0,
1947,green,100,48,52,False,green,social-resampling,False,green,0.48,1,75,118,48,0.048,118,False,stimulus-6,14,True,False,blue,True,0.48,2,1.4,resampling,118,ASO:resampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,False
1948,blue,100,48,52,False,green,social-resampling,False,green,0.48,1,75,118,98,0.098,118,False,stimulus-14,14,True,True,blue,False,0.48,4,1.4,resampling,118,ASO:resampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,1.0,False,1.0,False
1949,green,100,52,48,False,green,social-resampling,False,green,0.52,1,75,118,102,0.102,118,False,stimulus-7,14,True,True,green,True,0.52,3,1.4,resampling,118,ASO:resampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,5.0,False
1950,green,100,52,48,False,green,social-resampling,False,green,0.52,1,75,118,102,0.102,118,False,stimulus-11,14,True,True,green,True,0.52,6,1.4,resampling,118,ASO:resampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,False
1951,blue,100,49,51,False,green,social-resampling,False,green,0.49,1,75,118,99,0.099,118,False,stimulus-9,14,True,True,blue,False,0.49,5,1.4,resampling,118,ASO:resampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,1.0,False,1.0,False
1952,green,100,52,48,False,green,social-resampling,False,green,0.52,1,75,118,102,0.102,118,False,stimulus-3,14,True,True,green,True,0.52,11,1.4,resampling,118,ASO:resampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,2.0,False
1953,green,100,49,51,False,green,social-resampling,False,green,0.49,1,75,118,49,0.049,118,False,stimulus-17,14,True,False,blue,True,0.49,7,1.4,resampling,118,ASO:resampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,5.0,False
1954,blue,100,48,52,False,green,social-resampling,False,green,0.48,1,75,118,98,0.098,118,False,stimulus-10,14,True,True,blue,False,0.48,14,1.4,resampling,118,ASO:resampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,6.0,False
1955,green,100,48,52,False,green,social-resampling,False,green,0.48,1,75,118,48,0.048,118,False,stimulus-2,14,True,False,blue,True,0.48,8,1.4,resampling,118,ASO:resampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,3.0,False
1956,blue,100,51,49,False,green,social-resampling,False,green,0.51,1,75,118,51,0.051,118,False,stimulus-4,14,True,False,green,False,0.51,9,1.4,resampling,118,ASO:resampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,2.0,False
1957,green,100,49,51,False,green,social-resampling,False,green,0.49,1,75,118,49,0.049,118,False,stimulus-13,14,True,False,blue,True,0.49,10,1.4,resampling,118,ASO:resampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,False
1958,green,100,52,48,False,green,social-resampling,False,green,0.52,1,75,118,102,0.102,118,False,stimulus-15,14,True,True,green,True,0.52,12,1.4,resampling,118,ASO:resampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,6.0,False
1959,blue,100,51,49,False,green,social-resampling,False,green,0.51,1,75,118,51,0.051,118,False,stimulus-8,14,True,False,green,False,0.51,13,1.4,resampling,118,ASO:resampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,False
1960,green,100,51,49,False,green,social-resampling,False,green,0.51,1,75,118,101,0.101,118,False,stimulus-16,14,True,True,green,True,0.51,15,1.4,resampling,118,ASO:resampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,5.0,False
1961,green,100,49,51,False,green,social-resampling,False,green,0.49,1,75,118,49,0.049,118,False,stimulus-5,14,True,False,blue,True,0.49,17,1.4,resampling,118,ASO:resampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,5.0,False
1962,green,100,51,49,False,green,social-resampling,False,green,0.51,1,75,118,101,0.101,118,False,stimulus-12,14,True,True,green,True,0.51,16,1.4,resampling,118,ASO:resampling:N-R:G,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,5.0,False
1963,blue,100,48,52,False,blue,social-oversampling,False,blue,0.48,1,14,114,102,0.102,114,True,stimulus-2,13,True,True,blue,True,0.52,2,1.4,oversampling,114,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,6.0,
1964,blue,100,51,49,False,blue,social-oversampling,False,blue,0.51,1,14,114,49,0.049,114,True,stimulus-16,13,True,False,green,True,0.49,4,1.4,oversampling,114,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,2.0,True
1965,blue,100,48,52,False,blue,social-oversampling,False,blue,0.48,1,14,114,102,0.102,114,True,stimulus-14,13,True,True,blue,True,0.52,3,1.4,oversampling,114,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,True
1966,blue,100,49,51,False,blue,social-oversampling,False,blue,0.49,1,14,114,101,0.101,114,True,stimulus-13,13,True,True,blue,True,0.51,5,1.4,oversampling,114,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,6.0,True
1967,blue,100,52,48,False,blue,social-oversampling,False,blue,0.52,1,14,114,48,0.048,114,True,stimulus-11,13,True,False,green,True,0.48,7,1.4,oversampling,114,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,6.0,True
1968,blue,100,47,53,True,blue,social-oversampling,False,blue,0.47,1,14,114,103,0.103,114,True,stimulus-1,13,True,True,blue,True,0.53,0,1.4,oversampling,114,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,False
1969,green,100,49,51,False,blue,social-oversampling,False,blue,0.49,1,14,114,51,0.051,114,True,stimulus-5,13,True,False,blue,False,0.51,6,1.4,oversampling,114,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,3.0,True
1970,blue,100,53,47,True,blue,social-oversampling,False,blue,0.53,1,14,114,47,0.047,114,True,stimulus-0,13,True,False,green,True,0.47,1,1.4,oversampling,114,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,5.0,False,3.0,False
1971,blue,100,49,51,False,blue,social-oversampling,False,blue,0.49,1,14,114,101,0.101,114,True,stimulus-17,13,True,True,blue,True,0.51,11,1.4,oversampling,114,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,5.0,True
1972,blue,100,49,51,False,blue,social-oversampling,False,blue,0.49,1,14,114,101,0.101,114,True,stimulus-9,13,True,True,blue,True,0.51,12,1.4,oversampling,114,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,5.0,True
1973,blue,100,51,49,False,blue,social-oversampling,False,blue,0.51,1,14,114,49,0.049,114,True,stimulus-12,13,True,False,green,True,0.49,10,1.4,oversampling,114,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,5.0,True
1974,green,100,51,49,False,blue,social-oversampling,False,blue,0.51,1,14,114,99,0.099,114,True,stimulus-8,13,True,True,green,False,0.49,8,1.4,oversampling,114,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,2.0,True
1975,blue,100,52,48,False,blue,social-oversampling,False,blue,0.52,1,14,114,48,0.048,114,True,stimulus-3,13,True,False,green,True,0.48,9,1.4,oversampling,114,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,6.0,True
1976,green,100,52,48,False,blue,social-oversampling,False,blue,0.52,1,14,114,98,0.098,114,True,stimulus-15,13,True,True,green,False,0.48,13,1.4,oversampling,114,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,5.0,True
1977,blue,100,51,49,False,blue,social-oversampling,False,blue,0.51,1,14,114,49,0.049,114,True,stimulus-4,13,True,False,green,True,0.49,14,1.4,oversampling,114,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,True
1978,blue,100,48,52,False,blue,social-oversampling,False,blue,0.48,1,14,114,102,0.102,114,True,stimulus-6,13,True,True,blue,True,0.52,15,1.4,oversampling,114,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,5.0,True
1979,blue,100,52,48,False,blue,social-oversampling,False,blue,0.52,1,14,114,48,0.048,114,True,stimulus-7,13,True,False,green,True,0.48,17,1.4,oversampling,114,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,3.0,False,5.0,True
1980,blue,100,48,52,False,blue,social-oversampling,False,blue,0.48,1,14,114,102,0.102,114,True,stimulus-10,13,True,True,blue,True,0.52,16,1.4,oversampling,114,ASO:oversampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,1.0,False,7.0,True
1981,green,100,53,47,True,blue,social-resampling,False,blue,0.53,1,50,94,97,0.097,94,True,stimulus-0,9,True,True,green,False,0.47,1,1.4,resampling,94,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,2.0,
1982,green,100,47,53,True,blue,social-resampling,False,blue,0.47,1,50,94,53,0.053,94,True,stimulus-1,9,True,False,blue,False,0.53,0,1.4,resampling,94,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,8.0,False,0.0,
1983,blue,100,48,52,False,blue,social-resampling,False,blue,0.48,1,50,94,102,0.102,94,True,stimulus-10,9,True,True,blue,True,0.52,2,1.4,resampling,94,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,0.0,False,8.0,
1984,blue,100,49,51,False,blue,social-resampling,False,blue,0.49,1,50,94,101,0.101,94,True,stimulus-13,9,True,True,blue,True,0.51,3,1.4,resampling,94,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,6.0,
1985,blue,100,49,51,False,blue,social-resampling,False,blue,0.49,1,50,94,101,0.101,94,True,stimulus-5,9,True,True,blue,True,0.51,4,1.4,resampling,94,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,True
1986,green,100,51,49,False,blue,social-resampling,False,blue,0.51,1,50,94,99,0.099,94,True,stimulus-16,9,True,True,green,False,0.49,5,1.4,resampling,94,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,7.0,False,1.0,True
1987,blue,100,52,48,False,blue,social-resampling,False,blue,0.52,1,50,94,48,0.048,94,True,stimulus-11,9,True,False,green,True,0.48,6,1.4,resampling,94,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,4.0,True,4.0,True
1988,green,100,52,48,False,blue,social-resampling,False,blue,0.52,1,50,94,98,0.098,94,True,stimulus-7,9,True,True,green,False,0.48,7,1.4,resampling,94,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,7.0,False,1.0,True
1989,green,100,48,52,False,blue,social-resampling,False,blue,0.48,1,50,94,52,0.052,94,True,stimulus-2,9,True,False,blue,False,0.52,8,1.4,resampling,94,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,2.0,False,6.0,True
1990,green,100,51,49,False,blue,social-resampling,False,blue,0.51,1,50,94,99,0.099,94,True,stimulus-4,9,True,True,green,False,0.49,11,1.4,resampling,94,ASO:resampling:N-R:B,approved,e1001500-4997-3165-252e-2b5f5cac2e18,6.0,False,2.0,True
